product_id,brand,seller_id,stock_quantity,avg_rating,num_reviews
PROD02080,Brand_G,SELLER024,380,4.4,2717
PROD04337,Brand_D,SELLER072,879,3.3,3237
PROD02538,Brand_E,SELLER093,410,3.0,2211
PROD00674,Brand_F,SELLER018,250,3.8,2901
PROD03325,Brand_H,SELLER076,656,2.7,3091
PROD03492,Brand_D,SELLER051,189,4.9,4474
PROD03771,Brand_C,SELLER005,430,4.2,666
PROD01268,Brand_H,SELLER021,865,4.3,3651
PROD04926,Brand_C,SELLER007,229,4.8,3841
PROD02113,Brand_A,SELLER037,669,3.5,2110
PROD01826,Brand_E,SELLER081,105,3.0,1773
PROD01032,Brand_H,SELLER037,124,4.5,1747
PROD01215,Brand_A,SELLER052,268,3.3,3150
PROD00539,Brand_F,SELLER034,681,3.9,1672
PROD03404,Brand_E,SELLER094,781,3.2,3860
PROD03299,Brand_D,SELLER010,363,4.2,772
PROD04037,Brand_B,SELLER018,156,3.1,2794
PROD04813,Brand_C,SELLER009,142,3.0,133
PROD00162,Brand_E,SELLER066,674,4.3,3376
PROD02077,Brand_A,SELLER081,291,2.8,4663
PROD01082,Brand_C,SELLER021,264,3.4,3990
PROD04184,Brand_H,SELLER080,85,4.9,2384
PROD03854,Brand_E,SELLER009,168,3.7,2522
PROD02508,Brand_D,SELLER098,200,3.9,1491
PROD04389,Brand_D,SELLER036,604,3.8,3128
PROD04394,Brand_B,SELLER063,638,4.2,2340
PROD01583,Brand_C,SELLER084,955,4.3,1080
PROD00134,Brand_G,SELLER068,980,4.3,2128
PROD04057,Brand_F,SELLER081,487,2.9,4835
PROD03289,Brand_H,SELLER062,121,2.6,2186
PROD01272,Brand_A,SELLER001,267,3.4,3105
PROD03700,Brand_C,SELLER087,548,4.2,3490
PROD03382,Brand_H,SELLER074,553,3.2,1923
PROD01587,Brand_G,SELLER098,967,3.5,1071
PROD00604,Brand_C,SELLER047,699,4.6,2704
PROD00699,Brand_B,SELLER026,691,2.8,1974
PROD03728,Brand_C,SELLER022,393,2.6,1600
PROD00776,Brand_C,SELLER040,764,4.5,4101
PROD00033,Brand_E,SELLER068,972,3.0,3151
PROD01730,Brand_D,SELLER027,322,4.7,3619
PROD01929,Brand_A,SELLER075,500,4.4,876
PROD01996,Brand_G,SELLER074,892,3.9,2649
PROD03946,Brand_A,SELLER059,205,4.6,3635
PROD00812,Brand_G,SELLER012,240,3.8,2417
PROD00393,Brand_G,SELLER082,358,4.1,2360
PROD04213,Brand_E,SELLER047,437,4.8,758
PROD01611,Brand_G,SELLER037,186,2.6,2220
PROD02597,Brand_F,SELLER023,834,2.9,3997
PROD00996,Brand_B,SELLER022,332,5.0,1491
PROD04372,Brand_D,SELLER079,823,4.3,3899
PROD03396,Brand_G,SELLER029,571,4.7,2064
PROD03945,Brand_H,SELLER079,953,3.8,3195
PROD01463,Brand_E,SELLER073,67,3.8,226
PROD04829,Brand_F,SELLER060,220,4.3,1912
PROD01197,Brand_H,SELLER054,91,3.0,466
PROD02962,Brand_H,SELLER003,430,3.3,2629
PROD03867,Brand_C,SELLER042,747,2.9,3085
PROD03241,Brand_H,SELLER008,688,3.2,2375
PROD04334,Brand_D,SELLER070,942,4.7,277
PROD00012,Brand_E,SELLER050,96,3.5,572
PROD02939,Brand_H,SELLER022,494,2.9,1541
PROD04528,Brand_A,SELLER085,487,4.0,458
PROD01429,Brand_E,SELLER031,672,4.3,1249
PROD01488,Brand_H,SELLER016,891,4.8,4706
PROD02417,Brand_D,SELLER006,286,2.9,388
PROD03188,Brand_D,SELLER023,638,3.7,4727
PROD02301,Brand_E,SELLER036,892,3.3,2799
PROD04432,Brand_H,SELLER008,668,2.7,2273
PROD03786,Brand_B,SELLER053,779,3.2,2826
PROD01584,Brand_G,SELLER036,857,3.7,3383
PROD01550,Brand_G,SELLER030,833,2.9,2985
PROD03757,Brand_B,SELLER051,826,3.4,3800
PROD00614,Brand_G,SELLER072,667,2.9,4155
PROD01209,Brand_A,SELLER019,567,3.5,4797
PROD02426,Brand_F,SELLER019,194,3.5,4484
PROD03512,Brand_F,SELLER029,554,2.9,930
PROD02792,Brand_H,SELLER045,156,2.9,1051
PROD01494,Brand_C,SELLER019,683,2.5,3486
PROD04248,Brand_E,SELLER003,288,3.5,4498
PROD02106,Brand_F,SELLER097,76,4.5,1000
PROD04965,Brand_C,SELLER013,777,3.3,1095
PROD01271,Brand_C,SELLER022,11,3.0,156
PROD02213,Brand_G,SELLER013,203,3.9,2947
PROD00477,Brand_C,SELLER042,993,3.6,885
PROD00287,Brand_C,SELLER069,619,3.9,2036
PROD02851,Brand_A,SELLER038,62,3.4,4938
PROD04344,Brand_E,SELLER063,530,3.6,2159
PROD00581,Brand_C,SELLER034,592,3.3,307
PROD02719,Brand_G,SELLER079,609,3.1,1752
PROD00035,Brand_H,SELLER076,859,4.3,2666
PROD04764,Brand_G,SELLER059,550,3.2,1574
PROD02747,Brand_H,SELLER024,4,4.6,1062
PROD00627,Brand_F,SELLER066,75,4.3,3224
PROD04208,Brand_D,SELLER089,662,3.4,1533
PROD01404,Brand_A,SELLER036,526,3.4,854
PROD01439,Brand_H,SELLER035,461,2.6,3044
PROD04437,Brand_C,SELLER014,827,3.5,1599
PROD03935,Brand_G,SELLER092,152,2.7,4114
PROD04785,Brand_B,SELLER002,894,2.9,1668
PROD03405,Brand_H,SELLER039,480,3.8,4220
PROD02813,Brand_G,SELLER004,186,3.2,3217
PROD02322,Brand_G,SELLER079,536,2.5,2723
PROD01308,Brand_C,SELLER059,505,2.8,187
PROD00959,Brand_F,SELLER021,3,3.9,4102
PROD03775,Brand_F,SELLER022,240,3.1,4691
PROD04670,Brand_H,SELLER075,266,4.0,3421
PROD04211,Brand_G,SELLER077,153,3.8,2821
PROD02147,Brand_E,SELLER030,26,3.3,2975
PROD02379,Brand_D,SELLER040,9,4.6,3723
PROD00883,Brand_F,SELLER033,870,3.6,4591
PROD03267,Brand_G,SELLER068,134,4.6,626
PROD00628,Brand_A,SELLER011,314,3.0,833
PROD01246,Brand_G,SELLER013,845,2.7,3277
PROD00217,Brand_H,SELLER007,514,3.5,2428
PROD02402,Brand_A,SELLER012,899,4.8,1440
PROD03369,Brand_E,SELLER019,165,3.4,2392
PROD01068,Brand_C,SELLER092,894,4.4,1515
PROD04206,Brand_F,SELLER001,51,4.8,3198
PROD02727,Brand_E,SELLER031,853,3.3,4397
PROD00811,Brand_C,SELLER070,770,3.0,3593
PROD04323,Brand_B,SELLER020,3,4.6,2337
PROD01017,Brand_C,SELLER048,391,4.5,3360
PROD01069,Brand_G,SELLER032,526,5.0,1500
PROD04752,Brand_H,SELLER071,149,4.9,965
PROD03674,Brand_C,SELLER082,243,2.6,4420
PROD03397,Brand_G,SELLER038,863,4.0,2189
PROD00670,Brand_G,SELLER098,704,3.4,4903
PROD04072,Brand_D,SELLER087,599,3.4,37
PROD00777,Brand_A,SELLER031,159,3.3,2429
PROD03870,Brand_G,SELLER069,587,2.6,2988
PROD03358,Brand_G,SELLER095,99,4.8,4332
PROD00271,Brand_E,SELLER036,613,3.2,738
PROD03921,Brand_A,SELLER093,172,4.0,3234
PROD03560,Brand_D,SELLER017,895,4.4,421
PROD01526,Brand_E,SELLER001,320,3.5,2979
PROD02057,Brand_G,SELLER018,94,3.9,3847
PROD03160,Brand_E,SELLER057,962,2.6,4818
PROD01289,Brand_A,SELLER092,835,4.2,2172
PROD01088,Brand_D,SELLER069,398,2.9,1096
PROD04637,Brand_A,SELLER001,943,4.7,3100
PROD04612,Brand_F,SELLER066,121,4.0,1399
PROD01393,Brand_F,SELLER075,423,4.1,4051
PROD02089,Brand_C,SELLER068,186,4.6,3396
PROD02825,Brand_A,SELLER098,909,4.3,3512
PROD04983,Brand_G,SELLER077,367,2.9,4408
PROD03186,Brand_B,SELLER084,16,4.4,4096
PROD00006,Brand_H,SELLER019,863,4.9,4787
PROD01005,Brand_D,SELLER083,862,4.3,3826
PROD04224,Brand_D,SELLER071,354,4.3,3844
PROD01511,Brand_E,SELLER026,942,4.7,2717
PROD00297,Brand_F,SELLER072,395,3.0,3044
PROD00609,Brand_G,SELLER029,751,4.2,536
PROD04278,Brand_H,SELLER007,895,5.0,353
PROD01881,Brand_B,SELLER097,996,4.3,3050
PROD04441,Brand_C,SELLER088,804,3.9,2693
PROD01812,Brand_C,SELLER078,651,3.2,4536
PROD00253,Brand_B,SELLER089,376,4.9,4551
PROD00095,Brand_A,SELLER041,89,3.1,41
PROD03991,Brand_H,SELLER034,826,4.9,4099
PROD01561,Brand_G,SELLER008,543,4.6,965
PROD04059,Brand_B,SELLER072,287,2.7,2935
PROD03654,Brand_C,SELLER035,639,4.5,4994
PROD03137,Brand_B,SELLER059,13,3.9,328
PROD01522,Brand_B,SELLER091,481,4.6,3522
PROD02756,Brand_D,SELLER067,826,2.9,1862
PROD04361,Brand_D,SELLER090,359,2.5,2551
PROD04950,Brand_A,SELLER092,992,3.8,2200
PROD01802,Brand_C,SELLER029,288,4.1,4714
PROD02555,Brand_D,SELLER011,49,4.6,3460
PROD03541,Brand_H,SELLER034,971,3.6,3155
PROD02558,Brand_A,SELLER031,156,4.4,3318
PROD04414,Brand_C,SELLER095,519,4.5,260
PROD04905,Brand_E,SELLER019,804,3.0,3360
PROD02887,Brand_C,SELLER044,861,4.9,1379
PROD03548,Brand_G,SELLER076,728,4.2,4110
PROD00601,Brand_D,SELLER038,407,4.6,4500
PROD03779,Brand_F,SELLER005,78,3.7,954
PROD04880,Brand_B,SELLER001,187,4.3,3574
PROD00942,Brand_F,SELLER074,992,4.9,2377
PROD01629,Brand_B,SELLER031,602,4.3,3985
PROD00300,Brand_H,SELLER058,197,4.7,1339
PROD04650,Brand_E,SELLER055,49,3.8,840
PROD02750,Brand_E,SELLER034,912,4.3,3150
PROD04521,Brand_B,SELLER075,944,3.9,931
PROD03365,Brand_G,SELLER084,344,2.7,4754
PROD04246,Brand_E,SELLER081,130,4.7,561
PROD01063,Brand_A,SELLER020,731,4.6,2965
PROD02120,Brand_E,SELLER098,791,3.4,1191
PROD02183,Brand_B,SELLER087,65,4.5,1286
PROD04872,Brand_E,SELLER092,719,3.3,1805
PROD02450,Brand_C,SELLER079,934,3.6,4894
PROD01960,Brand_B,SELLER085,78,3.3,3365
PROD01697,Brand_H,SELLER016,156,2.7,1240
PROD04197,Brand_D,SELLER018,321,5.0,3268
PROD01060,Brand_C,SELLER006,618,3.8,3561
PROD04254,Brand_H,SELLER083,48,4.5,4575
PROD03570,Brand_H,SELLER017,945,5.0,2525
PROD03122,Brand_G,SELLER031,12,4.1,4193
PROD04356,Brand_C,SELLER063,169,4.6,1546
PROD02359,Brand_C,SELLER025,292,2.8,1592
PROD03070,Brand_D,SELLER091,138,3.0,4025
PROD03715,Brand_H,SELLER031,134,4.0,719
PROD02380,Brand_F,SELLER041,552,3.7,4598
PROD01250,Brand_H,SELLER017,318,4.5,1983
PROD04021,Brand_D,SELLER068,796,3.7,4867
PROD00405,Brand_A,SELLER073,414,2.7,1411
PROD01759,Brand_B,SELLER066,569,3.7,96
PROD00246,Brand_A,SELLER030,384,2.7,960
PROD00721,Brand_D,SELLER047,916,3.1,2727
PROD00515,Brand_H,SELLER065,315,4.4,49
PROD02237,Brand_G,SELLER081,190,2.6,361
PROD03384,Brand_B,SELLER047,159,4.6,2738
PROD04866,Brand_F,SELLER030,243,3.4,2309
PROD00084,Brand_H,SELLER038,352,4.9,3201
PROD01991,Brand_H,SELLER036,679,4.8,547
PROD00437,Brand_G,SELLER028,631,2.6,1134
PROD02686,Brand_F,SELLER004,20,2.9,3598
PROD03012,Brand_B,SELLER040,928,2.9,1317
PROD00818,Brand_D,SELLER094,321,4.7,3460
PROD00830,Brand_E,SELLER075,784,4.1,3521
PROD01040,Brand_A,SELLER098,444,4.6,852
PROD03876,Brand_C,SELLER067,477,3.1,4095
PROD03965,Brand_D,SELLER037,107,3.5,2054
PROD03768,Brand_F,SELLER026,181,4.3,969
PROD02053,Brand_C,SELLER060,367,3.1,417
PROD02573,Brand_G,SELLER084,585,3.0,4791
PROD04281,Brand_B,SELLER044,115,4.2,2937
PROD02234,Brand_G,SELLER027,772,3.2,2969
PROD04326,Brand_F,SELLER033,781,3.5,386
PROD00202,Brand_E,SELLER085,988,2.8,2261
PROD02991,Brand_H,SELLER024,622,4.1,690
PROD00980,Brand_E,SELLER004,565,4.2,3751
PROD03641,Brand_A,SELLER058,745,3.9,2730
PROD02975,Brand_C,SELLER002,439,4.8,872
PROD02458,Brand_H,SELLER047,374,4.5,100
PROD00055,Brand_E,SELLER085,488,4.6,1715
PROD03138,Brand_G,SELLER032,78,3.8,1432
PROD04830,Brand_C,SELLER034,985,3.4,4883
PROD02901,Brand_G,SELLER027,449,4.2,1388
PROD03477,Brand_A,SELLER049,714,3.5,3364
PROD03055,Brand_H,SELLER021,345,3.4,744
PROD01407,Brand_C,SELLER090,815,2.8,4617
PROD01002,Brand_C,SELLER009,61,2.6,4343
PROD03060,Brand_E,SELLER002,237,2.7,2618
PROD02226,Brand_B,SELLER039,430,3.5,975
PROD00823,Brand_A,SELLER070,313,3.3,2748
PROD00496,Brand_D,SELLER012,480,3.8,846
PROD04298,Brand_H,SELLER040,348,4.6,2801
PROD03376,Brand_D,SELLER021,281,4.5,4735
PROD03190,Brand_H,SELLER001,309,4.8,4950
PROD03154,Brand_F,SELLER006,262,3.5,745
PROD04736,Brand_D,SELLER013,345,2.6,4735
PROD00875,Brand_D,SELLER036,365,2.5,2588
PROD01571,Brand_A,SELLER019,784,3.1,4318
PROD01311,Brand_C,SELLER070,268,3.0,3150
PROD04729,Brand_G,SELLER042,56,2.9,4493
PROD00352,Brand_G,SELLER037,329,3.7,1650
PROD01021,Brand_G,SELLER052,321,3.0,3770
PROD04586,Brand_A,SELLER085,783,3.6,988
PROD02566,Brand_H,SELLER073,946,3.9,2940
PROD04834,Brand_A,SELLER041,895,4.3,245
PROD03785,Brand_A,SELLER052,584,4.6,1602
PROD01917,Brand_F,SELLER025,815,3.1,1480
PROD04500,Brand_A,SELLER027,559,3.0,3184
PROD01948,Brand_A,SELLER053,742,2.5,4387
PROD03631,Brand_C,SELLER022,357,2.6,4655
PROD04968,Brand_F,SELLER001,422,3.4,4430
PROD00220,Brand_G,SELLER059,477,4.3,4099
PROD01746,Brand_D,SELLER085,559,4.5,4173
PROD04889,Brand_F,SELLER008,520,3.1,2860
PROD00342,Brand_E,SELLER060,204,3.2,4551
PROD01579,Brand_D,SELLER065,763,4.0,1143
PROD02910,Brand_A,SELLER001,734,3.7,359
PROD04403,Brand_G,SELLER040,218,4.4,4078
PROD02463,Brand_A,SELLER027,838,3.2,1474
PROD01287,Brand_G,SELLER046,797,2.8,1128
PROD01752,Brand_E,SELLER018,161,4.9,1397
PROD02315,Brand_A,SELLER031,323,2.8,2337
PROD02927,Brand_A,SELLER011,381,5.0,2271
PROD02219,Brand_B,SELLER038,305,3.6,1326
PROD01684,Brand_H,SELLER031,268,2.6,2209
PROD01115,Brand_A,SELLER018,157,2.8,2814
PROD04756,Brand_A,SELLER048,203,3.9,2782
PROD01405,Brand_F,SELLER049,750,3.0,146
PROD00170,Brand_E,SELLER100,908,4.3,2692
PROD03557,Brand_B,SELLER009,266,4.3,643
PROD03907,Brand_A,SELLER066,413,4.2,4229
PROD00250,Brand_A,SELLER017,240,3.4,3447
PROD04018,Brand_G,SELLER089,313,3.3,240
PROD04739,Brand_G,SELLER066,84,4.2,4143
PROD04664,Brand_D,SELLER083,434,4.2,2755
PROD04591,Brand_B,SELLER024,726,4.4,3405
PROD04305,Brand_G,SELLER008,491,3.0,1650
PROD02010,Brand_H,SELLER042,51,4.0,279
PROD04711,Brand_C,SELLER089,345,3.1,1951
PROD03618,Brand_E,SELLER092,563,4.9,1164
PROD03513,Brand_D,SELLER014,53,3.7,3260
PROD02399,Brand_B,SELLER034,368,4.7,3433
PROD01303,Brand_D,SELLER017,22,3.2,3643
PROD04421,Brand_E,SELLER077,11,3.0,4872
PROD02015,Brand_E,SELLER022,848,2.9,3943
PROD04083,Brand_F,SELLER092,351,3.2,2021
PROD04844,Brand_G,SELLER034,497,4.9,4895
PROD04092,Brand_F,SELLER037,416,2.9,2865
PROD01734,Brand_H,SELLER026,969,3.9,1244
PROD04606,Brand_G,SELLER025,394,5.0,2846
PROD04402,Brand_G,SELLER047,377,4.2,4968
PROD00333,Brand_A,SELLER062,17,3.5,4004
PROD00648,Brand_E,SELLER082,551,3.6,1571
PROD04916,Brand_D,SELLER063,874,3.4,3015
PROD04971,Brand_F,SELLER068,293,4.4,4809
PROD02883,Brand_E,SELLER099,996,3.4,4641
PROD04929,Brand_H,SELLER100,677,2.7,2039
PROD00440,Brand_G,SELLER061,848,3.3,1285
PROD00404,Brand_F,SELLER044,852,4.5,4495
PROD01779,Brand_B,SELLER067,86,4.4,2386
PROD02045,Brand_C,SELLER061,615,3.2,1704
PROD04940,Brand_A,SELLER065,294,3.6,1046
PROD02358,Brand_H,SELLER024,819,3.7,4612
PROD04167,Brand_F,SELLER007,753,4.6,3612
PROD03385,Brand_H,SELLER011,160,2.6,1271
PROD03102,Brand_C,SELLER068,872,3.1,4967
PROD03374,Brand_B,SELLER052,347,2.8,387
PROD00072,Brand_D,SELLER028,69,4.1,300
PROD03249,Brand_F,SELLER076,362,3.0,2915
PROD02409,Brand_H,SELLER009,290,3.3,562
PROD02738,Brand_F,SELLER089,122,4.5,789
PROD02227,Brand_F,SELLER002,85,4.7,4526
PROD01667,Brand_A,SELLER079,454,4.0,3330
PROD04864,Brand_F,SELLER079,323,4.7,4404
PROD02849,Brand_G,SELLER077,974,2.7,1359
PROD03793,Brand_D,SELLER064,791,2.5,1242
PROD02495,Brand_B,SELLER071,623,2.9,3840
PROD00272,Brand_B,SELLER015,805,3.1,4520
PROD00205,Brand_B,SELLER069,909,4.0,2604
PROD02769,Brand_C,SELLER099,649,3.6,1436
PROD02620,Brand_D,SELLER030,980,3.0,3988
PROD04997,Brand_C,SELLER048,246,4.3,3533
PROD00690,Brand_B,SELLER099,110,4.6,85
PROD02958,Brand_A,SELLER018,261,3.6,767
PROD01465,Brand_A,SELLER057,593,3.7,930
PROD02523,Brand_B,SELLER088,855,3.0,3806
PROD03808,Brand_D,SELLER065,669,3.8,3532
PROD04087,Brand_A,SELLER032,782,4.5,893
PROD01989,Brand_H,SELLER036,950,4.8,1121
PROD00025,Brand_F,SELLER075,656,3.3,807
PROD02321,Brand_B,SELLER009,409,4.7,4756
PROD04718,Brand_A,SELLER098,406,2.7,1180
PROD03934,Brand_E,SELLER052,488,2.5,1751
PROD02457,Brand_F,SELLER093,584,4.0,4675
PROD04837,Brand_H,SELLER017,980,3.0,47
PROD03161,Brand_F,SELLER096,660,4.1,4494
PROD00493,Brand_H,SELLER086,793,4.9,1187
PROD00506,Brand_D,SELLER014,166,2.7,2566
PROD00555,Brand_E,SELLER014,276,4.1,3122
PROD04589,Brand_E,SELLER038,253,4.0,3792
PROD02660,Brand_G,SELLER001,992,4.2,2112
PROD04619,Brand_E,SELLER051,357,5.0,949
PROD02734,Brand_E,SELLER066,56,3.6,1569
PROD02016,Brand_H,SELLER064,243,3.5,4010
PROD01791,Brand_F,SELLER048,751,4.4,2813
PROD03062,Brand_G,SELLER070,980,2.8,519
PROD04533,Brand_D,SELLER004,511,4.8,4723
PROD01656,Brand_C,SELLER088,536,4.0,2913
PROD01545,Brand_D,SELLER083,269,4.6,2346
PROD01136,Brand_F,SELLER063,752,4.3,3417
PROD04644,Brand_D,SELLER005,584,4.5,3250
PROD01481,Brand_H,SELLER010,107,2.8,129
PROD02634,Brand_G,SELLER090,415,3.3,1420
PROD03311,Brand_F,SELLER033,3,4.3,595
PROD04306,Brand_H,SELLER033,159,3.9,1245
PROD01479,Brand_B,SELLER096,650,4.3,2280
PROD03199,Brand_E,SELLER030,879,4.9,572
PROD01427,Brand_G,SELLER065,52,3.1,4326
PROD03823,Brand_H,SELLER061,198,2.7,2079
PROD02674,Brand_A,SELLER029,67,4.5,3244
PROD01622,Brand_G,SELLER055,828,4.4,2291
PROD02393,Brand_D,SELLER046,40,2.6,2931
PROD03169,Brand_G,SELLER087,30,2.6,3124
PROD03753,Brand_G,SELLER097,413,4.1,1022
PROD03280,Brand_D,SELLER091,699,3.2,1980
PROD04746,Brand_E,SELLER036,723,3.6,4215
PROD01975,Brand_E,SELLER041,728,4.9,3601
PROD01047,Brand_B,SELLER070,461,2.7,3556
PROD04984,Brand_E,SELLER086,440,2.5,3700
PROD01899,Brand_H,SELLER096,667,3.9,4235
PROD04706,Brand_C,SELLER074,723,4.8,2639
PROD02937,Brand_H,SELLER065,920,4.3,2512
PROD04290,Brand_G,SELLER090,91,3.0,191
PROD00037,Brand_B,SELLER015,386,4.7,1809
PROD03679,Brand_B,SELLER087,389,3.8,780
PROD03868,Brand_A,SELLER007,558,3.2,4445
PROD03435,Brand_H,SELLER075,437,2.8,3262
PROD04452,Brand_D,SELLER003,266,4.5,3092
PROD04359,Brand_H,SELLER078,486,3.3,1113
PROD03704,Brand_F,SELLER099,33,2.7,4917
PROD01270,Brand_D,SELLER008,290,4.0,1804
PROD04111,Brand_C,SELLER035,363,4.5,4589
PROD03296,Brand_E,SELLER009,927,2.8,3718
PROD00501,Brand_C,SELLER096,956,4.4,3198
PROD04370,Brand_E,SELLER046,705,4.2,625
PROD03111,Brand_F,SELLER047,396,4.9,2413
PROD02861,Brand_F,SELLER063,335,3.2,4126
PROD01406,Brand_E,SELLER057,2,3.3,165
PROD01457,Brand_H,SELLER075,905,3.1,1661
PROD00985,Brand_G,SELLER028,910,4.8,2505
PROD02282,Brand_E,SELLER035,974,4.7,4713
PROD03256,Brand_C,SELLER014,871,4.9,1642
PROD02014,Brand_A,SELLER056,368,4.7,3415
PROD01897,Brand_A,SELLER034,465,4.8,4415
PROD03988,Brand_C,SELLER068,781,2.7,315
PROD04371,Brand_B,SELLER026,984,2.7,1569
PROD03958,Brand_A,SELLER031,86,3.3,1135
PROD03850,Brand_C,SELLER091,435,4.9,1389
PROD01804,Brand_C,SELLER057,458,2.8,3309
PROD04821,Brand_G,SELLER053,781,4.8,2248
PROD04590,Brand_D,SELLER064,363,2.9,1381
PROD03019,Brand_D,SELLER079,767,4.5,851
PROD03984,Brand_G,SELLER066,634,4.6,4959
PROD03977,Brand_C,SELLER014,53,3.2,1638
PROD03524,Brand_C,SELLER085,681,4.9,1819
PROD02869,Brand_G,SELLER055,804,3.0,4300
PROD04977,Brand_B,SELLER099,271,2.7,3922
PROD02317,Brand_A,SELLER034,800,3.3,4109
PROD00269,Brand_E,SELLER097,267,2.9,952
PROD03539,Brand_F,SELLER028,543,3.3,2857
PROD01813,Brand_E,SELLER068,581,2.5,670
PROD03609,Brand_F,SELLER036,541,4.3,254
PROD02052,Brand_G,SELLER050,259,4.5,578
PROD03467,Brand_C,SELLER047,433,2.7,3608
PROD01157,Brand_G,SELLER003,907,2.5,1118
PROD04925,Brand_F,SELLER005,260,4.0,1517
PROD00117,Brand_D,SELLER032,225,3.9,4446
PROD00562,Brand_F,SELLER046,811,2.8,2143
PROD03185,Brand_B,SELLER084,972,4.1,182
PROD00470,Brand_A,SELLER042,307,4.6,3544
PROD01042,Brand_E,SELLER009,162,4.6,4531
PROD04015,Brand_H,SELLER044,54,2.9,4295
PROD03023,Brand_A,SELLER061,915,3.4,2724
PROD03851,Brand_G,SELLER024,374,2.6,1302
PROD04073,Brand_E,SELLER020,853,4.1,1276
PROD02274,Brand_G,SELLER047,943,3.0,4611
PROD01888,Brand_F,SELLER002,272,3.3,1394
PROD03653,Brand_F,SELLER029,754,2.5,3207
PROD01887,Brand_G,SELLER032,102,4.5,1442
PROD03663,Brand_F,SELLER027,517,4.6,460
PROD03885,Brand_G,SELLER080,521,4.6,1516
PROD02668,Brand_D,SELLER050,158,3.4,3287
PROD01430,Brand_C,SELLER008,707,4.3,556
PROD04804,Brand_C,SELLER005,939,3.1,4028
PROD03966,Brand_F,SELLER031,8,3.4,2558
PROD03170,Brand_G,SELLER005,692,2.9,949
PROD01503,Brand_C,SELLER059,863,3.7,336
PROD02095,Brand_G,SELLER072,314,4.5,3957
PROD02982,Brand_B,SELLER008,427,4.7,175
PROD03447,Brand_G,SELLER093,790,4.4,2298
PROD01416,Brand_B,SELLER021,385,4.4,4014
PROD03020,Brand_E,SELLER010,62,4.8,1549
PROD03364,Brand_C,SELLER025,536,3.6,63
PROD01007,Brand_D,SELLER033,890,4.9,1635
PROD03627,Brand_G,SELLER083,912,4.5,2847
PROD00032,Brand_H,SELLER096,751,4.9,456
PROD03094,Brand_B,SELLER010,767,2.8,1430
PROD00529,Brand_F,SELLER073,207,3.5,4227
PROD04159,Brand_A,SELLER096,508,4.5,1261
PROD01536,Brand_H,SELLER071,423,3.0,3172
PROD02330,Brand_G,SELLER050,955,3.7,169
PROD02755,Brand_E,SELLER094,921,3.1,427
PROD02878,Brand_G,SELLER007,197,2.8,3080
PROD04836,Brand_E,SELLER084,268,4.0,1518
PROD03211,Brand_G,SELLER071,264,3.8,900
PROD00373,Brand_G,SELLER012,947,4.9,1377
PROD02733,Brand_F,SELLER006,840,4.3,543
PROD01630,Brand_B,SELLER019,143,4.2,4984
PROD04114,Brand_D,SELLER076,920,4.9,844
PROD00381,Brand_B,SELLER013,744,3.5,2211
PROD00305,Brand_H,SELLER078,805,4.4,2977
PROD01783,Brand_C,SELLER037,785,4.2,501
PROD04496,Brand_E,SELLER025,11,3.1,457
PROD00418,Brand_A,SELLER089,354,4.4,552
PROD04470,Brand_C,SELLER084,775,4.9,3281
PROD02532,Brand_D,SELLER044,978,4.9,1841
PROD02276,Brand_E,SELLER023,509,4.1,3138
PROD02326,Brand_H,SELLER009,241,2.7,4958
PROD04146,Brand_G,SELLER016,828,3.9,2984
PROD01567,Brand_A,SELLER018,231,4.5,2680
PROD02950,Brand_E,SELLER084,79,4.1,907
PROD04004,Brand_E,SELLER027,654,3.5,3969
PROD03597,Brand_D,SELLER028,705,2.6,2878
PROD01589,Brand_G,SELLER007,435,3.5,1441
PROD03463,Brand_H,SELLER010,855,4.5,3171
PROD00101,Brand_A,SELLER078,356,2.5,1065
PROD04524,Brand_C,SELLER005,546,3.8,1162
PROD03407,Brand_H,SELLER074,940,3.0,2401
PROD04565,Brand_A,SELLER004,474,4.7,294
PROD01417,Brand_D,SELLER064,650,2.7,3372
PROD04145,Brand_G,SELLER064,49,4.4,1016
PROD04095,Brand_D,SELLER090,741,4.3,969
PROD01521,Brand_G,SELLER089,401,3.1,324
PROD00379,Brand_E,SELLER098,998,4.7,1441
PROD03607,Brand_D,SELLER054,838,4.9,524
PROD04039,Brand_B,SELLER079,998,2.8,4070
PROD02296,Brand_E,SELLER012,115,4.9,4903
PROD02107,Brand_G,SELLER088,742,3.5,2277
PROD02323,Brand_E,SELLER026,261,2.6,2448
PROD00677,Brand_B,SELLER065,222,4.8,2415
PROD00778,Brand_A,SELLER057,974,5.0,2074
PROD02140,Brand_A,SELLER021,419,3.0,2347
PROD04265,Brand_A,SELLER080,893,4.6,1922
PROD03476,Brand_C,SELLER070,233,3.0,653
PROD00611,Brand_E,SELLER075,857,4.0,2389
PROD00475,Brand_G,SELLER037,188,5.0,4291
PROD00935,Brand_C,SELLER076,862,3.1,3727
PROD00799,Brand_C,SELLER022,169,3.1,1964
PROD03906,Brand_H,SELLER082,703,3.3,2679
PROD04413,Brand_D,SELLER036,193,4.2,1786
PROD00079,Brand_G,SELLER004,49,3.1,1063
PROD02484,Brand_D,SELLER095,552,3.0,1567
PROD04329,Brand_E,SELLER084,970,3.1,2969
PROD01103,Brand_C,SELLER037,32,3.9,2550
PROD00371,Brand_G,SELLER093,319,3.5,659
